site	dateTime	discharge
Övre_Björntjärn	2012-04-02 12:00:00	0.024246
Övre_Björntjärn	2012-04-02 13:00:00	0.024414
Övre_Björntjärn	2012-04-02 14:00:00	0.024640
Övre_Björntjärn	2012-04-02 15:00:00	0.024640
Övre_Björntjärn	2012-04-02 16:00:00	0.024621
Övre_Björntjärn	2012-04-02 17:00:00	0.024602
Övre_Björntjärn	2012-04-02 18:00:00	0.024564
Övre_Björntjärn	2012-04-02 19:00:00	0.024508
Övre_Björntjärn	2012-04-02 20:00:00	0.024470
Övre_Björntjärn	2012-04-02 21:00:00	0.024395
Övre_Björntjärn	2012-04-02 22:00:00	0.024302
Övre_Björntjärn	2012-04-02 23:00:00	0.024171
Övre_Björntjärn	2012-04-02 00:00:00	0.024060
Övre_Björntjärn	2012-04-03 01:00:00	0.023911
Övre_Björntjärn	2012-04-03 02:00:00	0.023745
Övre_Björntjärn	2012-04-03 03:00:00	0.023598
Övre_Björntjärn	2012-04-03 04:00:00	0.023451
Övre_Björntjärn	2012-04-03 05:00:00	0.023396
Övre_Björntjärn	2012-04-03 06:00:00	0.023305
Övre_Björntjärn	2012-04-03 07:00:00	0.023195
Övre_Björntjärn	2012-04-03 08:00:00	0.023123
Övre_Björntjärn	2012-04-03 09:00:00	0.023032
Övre_Björntjärn	2012-04-03 10:00:00	0.023032
Övre_Björntjärn	2012-04-03 11:00:00	0.023068
Övre_Björntjärn	2012-04-03 12:00:00	0.023159
Övre_Björntjärn	2012-04-03 13:00:00	0.023323
Övre_Björntjärn	2012-04-03 14:00:00	0.023451
Övre_Björntjärn	2012-04-03 15:00:00	0.023506
Övre_Björntjärn	2012-04-03 16:00:00	0.023598
Övre_Björntjärn	2012-04-03 17:00:00	0.023690
Övre_Björntjärn	2012-04-03 18:00:00	0.023800
Övre_Björntjärn	2012-04-03 19:00:00	0.023874
Övre_Björntjärn	2012-04-03 20:00:00	0.023856
Övre_Björntjärn	2012-04-03 21:00:00	0.023708
Övre_Björntjärn	2012-04-03 22:00:00	0.023598
Övre_Björntjärn	2012-04-03 23:00:00	0.023414
Övre_Björntjärn	2012-04-03 00:00:00	0.023268
Övre_Björntjärn	2012-04-04 01:00:00	0.023123
Övre_Björntjärn	2012-04-04 02:00:00	0.023014
Övre_Björntjärn	2012-04-04 03:00:00	0.022887
Övre_Björntjärn	2012-04-04 04:00:00	0.022833
Övre_Björntjärn	2012-04-04 05:00:00	0.022779
Övre_Björntjärn	2012-04-04 06:00:00	0.022797
Övre_Björntjärn	2012-04-04 07:00:00	0.022779
Övre_Björntjärn	2012-04-04 08:00:00	0.022761
Övre_Björntjärn	2012-04-04 09:00:00	0.022797
Övre_Björntjärn	2012-04-04 10:00:00	0.022851
Övre_Björntjärn	2012-04-04 11:00:00	0.022924
Övre_Björntjärn	2012-04-04 12:00:00	0.023105
Övre_Björntjärn	2012-04-04 13:00:00	0.023232
Övre_Björntjärn	2012-04-04 14:00:00	0.021645
Övre_Björntjärn	2012-04-04 15:00:00	0.018957
Övre_Björntjärn	2012-04-04 16:00:00	0.018876
Övre_Björntjärn	2012-04-04 17:00:00	0.019200
Övre_Björntjärn	2012-04-04 18:00:00	0.019297
Övre_Björntjärn	2012-04-04 19:00:00	0.019314
Övre_Björntjärn	2012-04-04 20:00:00	0.019314
Övre_Björntjärn	2012-04-04 21:00:00	0.019314
Övre_Björntjärn	2012-04-04 22:00:00	0.019216
Övre_Björntjärn	2012-04-04 23:00:00	0.019135
Övre_Björntjärn	2012-04-04 00:00:00	0.019021
Övre_Björntjärn	2012-04-05 01:00:00	0.018973
Övre_Björntjärn	2012-04-05 02:00:00	0.018924
Övre_Björntjärn	2012-04-05 03:00:00	0.018844
Övre_Björntjärn	2012-04-05 04:00:00	0.018812
Övre_Björntjärn	2012-04-05 05:00:00	0.018731
Övre_Björntjärn	2012-04-05 06:00:00	0.018683
Övre_Björntjärn	2012-04-05 07:00:00	0.018603
Övre_Björntjärn	2012-04-05 08:00:00	0.018524
Övre_Björntjärn	2012-04-05 09:00:00	0.018524
Övre_Björntjärn	2012-04-05 10:00:00	0.018412
Övre_Björntjärn	2012-04-05 11:00:00	0.018365
Övre_Björntjärn	2012-04-05 12:00:00	0.018349
Övre_Björntjärn	2012-04-05 13:00:00	0.018317
Övre_Björntjärn	2012-04-05 14:00:00	0.018254
Övre_Björntjärn	2012-04-05 15:00:00	0.018222
Övre_Björntjärn	2012-04-05 16:00:00	0.018238
Övre_Björntjärn	2012-04-05 17:00:00	0.018159
Övre_Björntjärn	2012-04-05 18:00:00	0.018175
Övre_Björntjärn	2012-04-05 19:00:00	0.018128
Övre_Björntjärn	2012-04-05 20:00:00	0.018096
Övre_Björntjärn	2012-04-05 21:00:00	0.018034
Övre_Björntjärn	2012-04-05 22:00:00	0.017971
Övre_Björntjärn	2012-04-05 23:00:00	0.017909
Övre_Björntjärn	2012-04-05 00:00:00	0.017846
Övre_Björntjärn	2012-04-06 01:00:00	0.017831
Övre_Björntjärn	2012-04-06 02:00:00	0.017753
Övre_Björntjärn	2012-04-06 03:00:00	0.017737
Övre_Björntjärn	2012-04-06 04:00:00	0.017691
Övre_Björntjärn	2012-04-06 05:00:00	0.017629
Övre_Björntjärn	2012-04-06 06:00:00	0.017598
Övre_Björntjärn	2012-04-06 07:00:00	0.017567
Övre_Björntjärn	2012-04-06 08:00:00	0.017536
Övre_Björntjärn	2012-04-06 09:00:00	0.017444
