"dateTime"	"par"
2013-05-01 05:10:00	2.4608298
2013-05-01 05:20:00	8.7750014
2013-05-01 05:30:00	22.30195
2013-05-01 05:40:00	39.81714
2013-05-01 05:50:00	61.531624
2013-05-01 06:00:00	112.70644
2013-05-01 06:10:00	157.919564
2013-05-01 06:20:00	183.63752
2013-05-01 06:30:00	233.02818
2013-05-01 06:40:00	391.20884
2013-05-01 06:50:00	433.20178
2013-05-01 07:00:00	508.0493
2013-05-01 07:10:00	602.91418
2013-05-01 07:20:00	724.97656
2013-05-01 07:30:00	434.0721
2013-05-01 07:40:00	855.95972
2013-05-01 07:50:00	800.91198
2013-05-01 08:00:00	691.03408
2013-05-01 08:10:00	505.22076
2013-05-01 08:20:00	458.0059
2013-05-01 08:30:00	569.18928
2013-05-01 08:40:00	608.35368
2013-05-01 08:50:00	875.97708
2013-05-01 09:00:00	1339.2049
2013-05-01 09:10:00	1377.06382
2013-05-01 09:20:00	1235.20166
2013-05-01 09:30:00	1521.75452
2013-05-01 09:40:00	1550.69266
2013-05-01 09:50:00	1584.19998
2013-05-01 10:00:00	1712.13702
2013-05-01 10:10:00	1816.793
2013-05-01 10:20:00	1437.33348
2013-05-01 10:30:00	1030.45888
2013-05-01 10:40:00	1094.64498
2013-05-01 10:50:00	1029.58856
2013-05-01 11:00:00	1718.66442
2013-05-01 11:10:00	2125.7566
2013-05-01 11:20:00	1808.0898
2013-05-01 11:30:00	1812.4414
2013-05-01 11:40:00	1563.96504
2013-05-01 11:50:00	1580.93628
2013-05-01 12:00:00	2051.7794
2013-05-01 12:10:00	2049.6036
2013-05-01 12:20:00	2030.0214
2013-05-01 12:30:00	2001.736
2013-05-01 12:40:00	1979.978
2013-05-01 12:50:00	1964.7474
2013-05-01 13:00:00	1975.6264
2013-05-01 13:10:00	1940.8136
2013-05-01 13:20:00	1927.7588
2013-05-01 13:30:00	1912.5282
2013-05-01 13:40:00	1888.5944
2013-05-01 13:50:00	1858.1332
2013-05-01 14:00:00	1827.672
2013-05-01 14:10:00	1801.5624
2013-05-01 14:20:00	1764.5738
2013-05-01 14:30:00	1718.01168
2013-05-01 14:40:00	1682.9813
2013-05-01 14:50:00	1639.4653
2013-05-01 15:00:00	1596.16688
2013-05-01 15:10:00	1538.72576
2013-05-01 15:20:00	1494.55702
2013-05-01 15:30:00	1440.16202
2013-05-01 15:40:00	1387.0725
2013-05-01 15:50:00	1328.54348
2013-05-01 16:00:00	1253.2608
2013-05-01 16:10:00	1190.1626
2013-05-01 16:20:00	1143.3829
2013-05-01 16:30:00	1074.41004
2013-05-01 16:40:00	1003.47896
2013-05-01 16:50:00	923.84468
2013-05-01 17:00:00	857.91794
2013-05-01 17:10:00	785.89896
2013-05-01 17:20:00	720.40738
2013-05-01 17:30:00	651.43452
2013-05-01 17:40:00	582.89682
2013-05-01 17:50:00	512.83606
2013-05-01 18:00:00	447.56206
2013-05-01 18:10:00	378.15404
2013-05-01 18:20:00	313.75036
2013-05-01 18:30:00	251.52248
2013-05-01 18:40:00	194.7341
2013-05-01 18:50:00	142.145014
2013-05-01 19:00:00	93.972802
2013-05-01 19:10:00	40.03472
2013-05-01 19:20:00	19.538684
2013-05-01 19:30:00	5.4656096
2013-05-01 19:40:00	0
2013-05-01 19:50:00	0
2013-05-01 20:00:00	0
2013-05-01 20:10:00	0
2013-05-01 20:20:00	0
2013-05-01 20:30:00	0
2013-05-01 20:40:00	0
2013-05-01 20:50:00	0
2013-05-01 21:00:00	0
2013-05-01 21:10:00	0
2013-05-01 21:20:00	0
2013-05-01 21:30:00	0
2013-05-01 21:40:00	0
2013-05-01 21:50:00	0
2013-05-01 22:00:00	0
2013-05-01 22:10:00	0
2013-05-01 22:20:00	0
2013-05-01 22:30:00	0
2013-05-01 22:40:00	0
2013-05-01 22:50:00	0
2013-05-01 23:00:00	0
2013-05-01 23:10:00	0
2013-05-01 23:20:00	0
2013-05-01 23:30:00	0
