datetime	schmidt.stability
2013-01-01 00:00:00	1.15511150648386
2013-01-01 00:10:00	1.63249748030453
2013-01-01 00:20:00	1.44150882428152
2013-01-01 00:30:00	1.16571375240256
2013-01-01 00:40:00	1.43034597877261
2013-01-01 00:50:00	1.56439428897869
2013-01-01 01:00:00	1.03467044427421
2013-01-01 01:10:00	1.0197523734252
2013-01-01 01:20:00	0.651812287716291
2013-01-01 01:30:00	1.46376262101677
2013-01-01 01:40:00	1.07983454624036
2013-01-01 01:50:00	1.36911925426282
2013-01-01 02:00:00	0.857209799032286
2013-01-01 02:10:00	1.15073202172312
2013-01-01 02:20:00	1.30098011089598
2013-01-01 02:30:00	1.28165989386729
2013-01-01 02:40:00	1.55885756085746
2013-01-01 02:50:00	0.901026483261195
2013-01-01 03:00:00	1.35743372911527
2013-01-01 03:10:00	1.12977093888957
2013-01-01 03:20:00	1.54582667111644
2013-01-01 03:30:00	1.36468284039036
2013-01-01 03:40:00	1.89645609211437
2013-01-01 03:50:00	2.186347136296
2013-01-01 04:00:00	1.65755607153229
2013-01-01 04:10:00	1.7535572145091
2013-01-01 04:20:00	1.25674494711598
2013-01-01 04:30:00	1.73920804420255
2013-01-01 04:40:00	1.51854501952639
2013-01-01 04:50:00	1.55761002911201
2013-01-01 05:00:00	1.43708232028146
2013-01-01 05:10:00	1.435320228789
2013-01-01 05:20:00	1.188309535688
2013-01-01 05:30:00	1.47518038630577
2013-01-01 05:40:00	0.964591494169546
2013-01-01 05:50:00	1.23002831512724
2013-01-01 06:00:00	1.41877240514903
2013-01-01 06:10:00	1.38950811208798
2013-01-01 06:20:00	1.45636873382396
2013-01-01 06:30:00	1.98694689322046
2013-01-01 06:40:00	1.87269743233095
2013-01-01 06:50:00	2.0800822338807
2013-01-01 07:00:00	1.85145314385799
2013-01-01 07:10:00	2.04352050835816
2013-01-01 07:20:00	1.97426006900471
2013-01-01 07:30:00	1.8258426881765
2013-01-01 07:40:00	2.35020365228652
2013-01-01 07:50:00	2.20662772334912
2013-01-01 08:00:00	1.96618823837576
2013-01-01 08:10:00	1.44784926363324
2013-01-01 08:20:00	1.50115447357523
2013-01-01 08:30:00	1.70650646577725
2013-01-01 08:40:00	2.30480241986548
2013-01-01 08:50:00	1.59481206864398
2013-01-01 09:00:00	1.86332425867762
2013-01-01 09:10:00	1.84981615948411
2013-01-01 09:20:00	1.94055619561006
2013-01-01 09:30:00	2.08120886990147
2013-01-01 09:40:00	2.13089094567069
2013-01-01 09:50:00	2.21469470677906
2013-01-01 10:00:00	2.61695667730618
2013-01-01 10:10:00	4.44442873625853
2013-01-01 10:20:00	5.90947805903548
2013-01-01 10:30:00	4.6855718901481
2013-01-01 10:40:00	2.95252237544687
2013-01-01 10:50:00	3.36559322638054
2013-01-01 11:00:00	3.38410237811295
2013-01-01 11:10:00	3.79674638285695
2013-01-01 11:20:00	4.93222445646412
2013-01-01 11:30:00	3.9153747677781
2013-01-01 11:40:00	3.41911478317004
2013-01-01 11:50:00	3.43841017658801
2013-01-01 12:00:00	5.72667696429345
2013-01-01 12:10:00	4.30577558337612
2013-01-01 12:20:00	3.44831901259631
2013-01-01 12:30:00	3.49222090049073
2013-01-01 12:40:00	3.13474403922796
2013-01-01 12:50:00	3.73349613099918
2013-01-01 13:00:00	3.87984489134252
2013-01-01 13:10:00	3.46284120474205
2013-01-01 13:20:00	3.37767962183819
2013-01-01 13:30:00	3.42023579731466
2013-01-01 13:40:00	3.28097823389452
2013-01-01 13:50:00	3.08642696753474
2013-01-01 14:00:00	4.18212653939367
2013-01-01 14:10:00	3.78270281794339
2013-01-01 14:20:00	3.42058976500451
2013-01-01 14:30:00	3.38485431779579
2013-01-01 14:40:00	3.28507837043283
2013-01-01 14:50:00	3.31977748563818
2013-01-01 15:00:00	3.5372395582857
2013-01-01 15:10:00	3.23674346990435
2013-01-01 15:20:00	2.78611719137527
2013-01-01 15:30:00	3.065646105308
2013-01-01 15:40:00	3.12722620053911
2013-01-01 15:50:00	2.52605017294559
2013-01-01 16:00:00	3.22511040311533
2013-01-01 16:10:00	3.06335397004825
2013-01-01 16:20:00	2.78929266550564
2013-01-01 16:30:00	3.3064902904834
2013-01-01 16:40:00	2.98254137059555
2013-01-01 16:50:00	3.04801688211745
2013-01-01 17:00:00	3.37024328115556
2013-01-01 17:10:00	3.1884860793396
2013-01-01 17:20:00	2.99431304233207
2013-01-01 17:30:00	3.17037427276824
2013-01-01 17:40:00	3.16133928151519
2013-01-01 17:50:00	3.16268879746982
2013-01-01 18:00:00	3.29622050492834
2013-01-01 18:10:00	2.8417368270781
2013-01-01 18:20:00	2.78513650129266
2013-01-01 18:30:00	2.96324792680388
2013-01-01 18:40:00	2.93799736051608
2013-01-01 18:50:00	2.89091938357403
2013-01-01 19:00:00	3.0516301114711
2013-01-01 19:10:00	2.72819222051786
2013-01-01 19:20:00	2.95102564033563
2013-01-01 19:30:00	3.00957729603502
2013-01-01 19:40:00	2.93860027360702
2013-01-01 19:50:00	3.02289684854243
2013-01-01 20:00:00	2.68132405762533
2013-01-01 20:10:00	2.9374782579445
2013-01-01 20:20:00	2.94985248157888
2013-01-01 20:30:00	2.87436701924336
2013-01-01 20:40:00	2.7257813047296
2013-01-01 20:50:00	2.69267341265369
2013-01-01 21:00:00	3.20386398915494
2013-01-01 21:10:00	3.17830062609652
2013-01-01 21:20:00	3.06152638304288
2013-01-01 21:30:00	3.23999393805211
2013-01-01 21:40:00	3.12692683852098
2013-01-01 21:50:00	3.26140086451391
2013-01-01 22:00:00	3.00033135988953
2013-01-01 22:10:00	2.94375062224291
2013-01-01 22:20:00	3.02295715591052
2013-01-01 22:30:00	2.8898130011648
2013-01-01 22:40:00	3.15317082836779
2013-01-01 22:50:00	2.95614829124059
2013-01-01 23:00:00	2.99926801918458
2013-01-01 23:10:00	3.01608034357304
2013-01-01 23:20:00	3.06277953427622
2013-01-01 23:30:00	3.20851501291403
2013-01-01 23:40:00	3.24775816088635
2013-01-01 23:50:00	3.22898270327262
2013-01-02 00:00:00	2.8838188470416
2013-01-02 00:10:00	3.08596740181034
2013-01-02 00:20:00	2.950303541808
2013-01-02 00:30:00	2.93632862857782
2013-01-02 00:40:00	3.02385548535305
2013-01-02 00:50:00	3.0213647366987
2013-01-02 01:00:00	3.19276223612873
2013-01-02 01:10:00	3.02218832330289
2013-01-02 01:20:00	2.96963649583746
2013-01-02 01:30:00	3.09909147150532
2013-01-02 01:40:00	2.88348062678116
2013-01-02 01:50:00	3.22802255244349
2013-01-02 02:00:00	2.95658015452622
2013-01-02 02:10:00	2.7785589376065
2013-01-02 02:20:00	3.12893458666437
