datetime	n2
2013-01-01 00:00:00	NA
2013-01-01 00:10:00	NA
2013-01-01 00:20:00	NA
2013-01-01 00:30:00	NA
2013-01-01 00:40:00	NA
2013-01-01 00:50:00	NA
2013-01-01 01:00:00	NA
2013-01-01 01:10:00	NA
2013-01-01 01:20:00	NA
2013-01-01 01:30:00	NA
2013-01-01 01:40:00	NA
2013-01-01 01:50:00	NA
2013-01-01 02:00:00	NA
2013-01-01 02:10:00	NA
2013-01-01 02:20:00	NA
2013-01-01 02:30:00	NA
2013-01-01 02:40:00	NA
2013-01-01 02:50:00	NA
2013-01-01 03:00:00	NA
2013-01-01 03:10:00	NA
2013-01-01 03:20:00	NA
2013-01-01 03:30:00	NA
2013-01-01 03:40:00	NA
2013-01-01 03:50:00	NA
2013-01-01 04:00:00	NA
2013-01-01 04:10:00	NA
2013-01-01 04:20:00	NA
2013-01-01 04:30:00	NA
2013-01-01 04:40:00	NA
2013-01-01 04:50:00	NA
2013-01-01 05:00:00	NA
2013-01-01 05:10:00	NA
2013-01-01 05:20:00	NA
2013-01-01 05:30:00	NA
2013-01-01 05:40:00	NA
2013-01-01 05:50:00	NA
2013-01-01 06:00:00	NA
2013-01-01 06:10:00	NA
2013-01-01 06:20:00	NA
2013-01-01 06:30:00	NA
2013-01-01 06:40:00	NA
2013-01-01 06:50:00	NA
2013-01-01 07:00:00	NA
2013-01-01 07:10:00	NA
2013-01-01 07:20:00	NA
2013-01-01 07:30:00	NA
2013-01-01 07:40:00	NA
2013-01-01 07:50:00	NA
2013-01-01 08:00:00	NA
2013-01-01 08:10:00	NA
2013-01-01 08:20:00	NA
2013-01-01 08:30:00	NA
2013-01-01 08:40:00	NA
2013-01-01 08:50:00	NA
2013-01-01 09:00:00	NA
2013-01-01 09:10:00	NA
2013-01-01 09:20:00	NA
2013-01-01 09:30:00	NA
2013-01-01 09:40:00	NA
2013-01-01 09:50:00	NA
2013-01-01 10:00:00	NA
2013-01-01 10:10:00	NA
2013-01-01 10:20:00	NA
2013-01-01 10:30:00	NA
2013-01-01 10:40:00	NA
2013-01-01 10:50:00	NA
2013-01-01 11:00:00	NA
2013-01-01 11:10:00	NA
2013-01-01 11:20:00	NA
2013-01-01 11:30:00	NA
2013-01-01 11:40:00	NA
2013-01-01 11:50:00	NA
2013-01-01 12:00:00	NA
2013-01-01 12:10:00	NA
2013-01-01 12:20:00	NA
2013-01-01 12:30:00	NA
2013-01-01 12:40:00	NA
2013-01-01 12:50:00	NA
2013-01-01 13:00:00	NA
2013-01-01 13:10:00	NA
2013-01-01 13:20:00	NA
2013-01-01 13:30:00	NA
