datetime	lake.number
2013-01-14 11:40:00	0.000342217127795599
2013-01-14 11:50:00	0.000307260122713747
2013-01-14 12:00:00	0.000379872802239269
2013-01-14 12:10:00	0.00045722963506319
2013-01-14 12:20:00	0.000434193881443905
2013-01-14 12:30:00	0.000377537596220884
2013-01-14 12:40:00	0.000311742673573451
2013-01-14 12:50:00	0.000367455734572732
2013-01-14 13:00:00	0.000497838307867834
2013-01-14 13:10:00	0.000394668689184345
2013-01-14 13:20:00	0.000360656556004101
2013-01-14 13:30:00	0.000390285967202153
2013-01-14 13:40:00	0.000378629036635285
2013-01-14 13:50:00	0.000267138207348864
2013-01-14 14:00:00	0.000378840828044734
2013-01-14 14:10:00	0.000340633186144273
2013-01-14 14:20:00	0.000488978654899472
2013-01-14 14:30:00	0.000287069371462782
2013-01-14 14:40:00	0.000243823801055099
2013-01-14 14:50:00	0.000426845316365356
2013-01-14 15:00:00	0.000335199791683482
2013-01-14 15:10:00	0.000322824258307413
2013-01-14 15:20:00	0.000397501636006241
2013-01-14 15:30:00	0.000383036294880287
2013-01-14 15:40:00	0.00118398837930191
2013-01-14 15:50:00	0.000622320803127844
2013-01-14 16:00:00	0.000635522332398321
2013-01-14 16:10:00	0.00044423369700834
2013-01-14 16:20:00	0.000317980610719053
2013-01-14 16:30:00	0.000549704518715408
2013-01-14 16:40:00	0.00120539582564467
2013-01-14 16:50:00	0.000411017194012093
2013-01-14 17:00:00	0.000351702962778225
2013-01-14 17:10:00	0.000351702962778225
2013-01-14 17:20:00	0.000970352678752118
2013-01-14 17:30:00	0.000365538602263363
2013-01-14 17:40:00	0.000462803199529158
2013-01-14 17:50:00	0.000456062346253486
2013-01-14 18:00:00	0.000338718134439089
2013-01-14 18:10:00	0.000555498445687666
2013-01-14 18:20:00	0.00112779954116331
2013-01-14 18:30:00	0.000870388948578691
2013-01-14 18:40:00	0.00115594898146047
2013-01-14 18:50:00	0.00152486627349128
2013-01-14 19:00:00	0.00128301228731207
2013-01-14 19:10:00	0.00156185435236254
2013-01-14 19:20:00	0.000560023191047364
2013-01-14 19:30:00	0.000568972952061862
2013-01-14 19:40:00	0.00112604900802966
2013-01-14 19:50:00	0.000394183333725116
2013-01-14 20:00:00	0.000412456667710765
2013-01-14 20:10:00	0.0014322766973928
2013-01-14 20:20:00	0.0002599807119604
2013-01-14 20:30:00	0.000463573458369404
2013-01-14 20:40:00	0.00176760807969913
2013-01-14 20:50:00	0.00188246018324164
2013-01-14 21:00:00	0.000574894565879237
2013-01-14 21:10:00	0.000400827122337744
2013-01-14 21:20:00	0.000508384911070077
2013-01-14 21:30:00	0.00100842330173738
2013-01-14 21:40:00	0.00339405787168503
2013-01-14 21:50:00	0.00183829296620599
2013-01-14 22:00:00	0.00131341237395841
2013-01-14 22:10:00	0.0003622140332551
2013-01-14 22:20:00	0.00142666282819631
2013-01-14 22:30:00	0.000464685454366523
2013-01-14 22:40:00	0.00163573687812925
2013-01-14 22:50:00	0.00142666282819631
2013-01-14 23:00:00	0.00151376757433527
2013-01-14 23:10:00	0.00222069251757243
2013-01-14 23:20:00	0.00320935203874792
2013-01-14 23:30:00	0.0013827765132246
2013-01-14 23:40:00	0.00154678910673356
2013-01-14 23:50:00	0.000521588207887344
2013-01-15 00:00:00	0.00060479778314278
2013-01-15 00:10:00	0.00273611525090099
2013-01-15 00:20:00	0.000988953347902575
2013-01-15 00:30:00	0.00296887505523111
2013-01-15 00:40:00	0.00063116845464844
2013-01-15 00:50:00	0.00777207336766472
2013-01-15 01:00:00	0.00131341237395841
2013-01-15 01:10:00	0.00145778424577814
2013-01-15 01:20:00	0.00231617181791739
2013-01-15 01:30:00	0.000591886294754659
2013-01-15 01:40:00	0.00443908179560775
